Formula,ANZA-BTM,BLAN-BTM,CFS2-BTM,CLBJ-BTM,DELA-BTM,MOAB-BTM,ONAQ-BTM,PPRH-BTM,SOAP-BTM,TEAK-BTM
C69H45O2N2P1,0,0,0,0,0,0,0,0,0,0
C69H47O1N2P1,0,0,0,0,0,0,0,0,0,0
C69H48O3S1,0,0,0,0,0,0,0,0,0,0
C69H50O1,0,0,0,0,0,0,0,0,0,0
C69H50O2S1,0,0,0,0,0,0,0,0,0,0
C69H50O3S1,0,0,0,0,0,0,0,0,0,0
C69H52O1,0,0,0,1,0,0,0,0,0,0
C69H52O2S1,0,0,0,0,0,0,0,0,0,0
C69H52O3S1,0,0,0,0,0,0,0,0,0,0
C69H54O2S1,0,0,0,0,0,0,0,0,0,0
C69H54O3S1,0,0,0,0,0,0,0,0,0,0
C7H10O7,0,0,0,1,0,0,0,0,0,0
C7H10O8,0,0,0,0,0,0,0,0,0,0
C7H11O6N1,0,0,0,0,0,0,0,0,0,0
C7H12O4S2N2,0,0,0,0,0,0,0,0,0,0
C7H12O5S1,0,0,0,0,0,0,0,0,0,0
C7H12O7,0,0,0,0,0,0,0,0,0,0
C7H12O7S1,0,0,0,0,0,0,0,0,0,0
C7H12O8S1,0,0,0,0,0,0,0,0,0,0
C7H13O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H13O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H13O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H13O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H13O5S1P1,0,0,0,0,0,0,0,0,0,0
C7H13O6S1P1,0,0,0,0,0,0,0,0,0,0
C7H13O7N1,0,0,0,0,0,0,0,0,0,0
C7H14O5S1,0,0,0,0,0,0,0,0,0,0
C7H14O6S1,0,0,0,0,0,0,0,0,0,0
C7H14O8N3P1,0,0,0,0,0,0,0,0,0,0
C7H14O8S1,0,0,0,0,0,0,0,0,0,0
C7H15O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H15O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H15O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H15O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H15O5S1P1,0,0,0,0,0,0,0,0,0,0
C7H15O7N1,0,0,0,1,0,0,0,0,0,0
C7H15O8N1,0,0,0,0,0,0,0,0,0,0
C7H16O2S2N3P1,0,0,0,0,0,0,0,0,0,0
C7H16O4S2N2,0,0,0,0,0,0,0,0,0,0
C7H16O6N2,0,0,0,0,0,0,0,0,0,0
C7H17O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H17O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H17O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H17O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H17O6S1P1,0,0,0,0,0,0,0,0,0,0
C7H17O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H18O4S2N2,0,0,0,0,0,0,0,0,0,0
C7H19O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H19O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H19O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H19O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H19O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C7H19O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C7H4O4S1N2,0,0,0,0,0,0,0,0,0,0
C7H4O6S1,1,0,0,0,0,0,0,0,0,0
C7H4O6S2N2,0,0,0,0,0,0,0,0,0,0
C7H4O7N2,0,0,0,0,0,0,0,0,0,0
C7H4O7S1,0,0,0,0,0,0,0,0,0,0
C7H4O8N2,0,0,0,0,0,0,0,0,0,0
C7H5O3S2N1,1,0,0,0,0,0,0,0,0,0
C7H5O5S1N1,0,0,0,0,0,0,0,0,0,0
C7H5O7N1,0,0,0,0,0,0,0,0,0,0
C7H6O5S1,0,0,0,0,0,0,0,0,0,0
C7H6O5S1N2,0,0,0,0,0,0,0,0,0,0
C7H6O6N2,0,0,0,0,0,0,0,0,0,0
C7H6O6S1,0,0,0,0,0,0,0,0,0,0
C7H6O6S2,0,0,0,0,0,0,0,0,0,0
C7H6O7,0,0,0,0,0,0,0,0,0,0
C7H6O7N2,0,0,0,0,0,0,0,0,0,0
C7H6O7S1,0,0,0,0,0,0,0,0,0,0
C7H6O8,0,0,0,0,0,0,0,0,0,0
C7H7O4S1N1,0,0,0,0,0,0,0,0,0,0
C7H7O4S1N3,0,0,0,0,0,0,0,0,0,0
C7H7O5S1N1,0,0,0,0,0,0,0,0,0,0
C7H7O6N1,0,0,0,0,0,0,0,0,0,0
C7H7O6S1N1,0,0,0,0,0,0,0,0,0,0
C7H7O7N1,0,0,0,0,0,0,0,0,0,0
C7H7O7S1N1,0,0,0,0,0,0,0,0,0,0
C7H8O5S1,0,0,0,0,0,1,0,0,0,0
C7H8O6S1,0,0,0,0,0,0,0,0,0,0
C7H8O7,0,0,0,1,0,0,0,0,0,0
C7H8O8,0,0,0,0,0,0,0,0,0,0
C7H9O6N1,0,0,0,0,0,0,0,0,0,0
C7H9O7N1,0,0,0,0,0,0,0,0,0,0
C70H45O1N2P1,0,0,0,0,0,0,0,0,0,0
C70H47O1N2P1,0,0,0,0,0,0,0,0,0,0
C70H49O1N2P1,0,0,0,0,0,0,0,0,0,0
C71H46O1,0,0,0,0,0,0,0,0,0,0
C73H70O2,0,0,0,0,0,0,0,0,0,0
C8H10O4S1,0,0,0,0,0,1,0,0,0,0
C8H10O5N2,0,0,0,0,0,0,0,0,0,0
C8H10O5S1,0,0,0,0,0,1,0,0,0,0
C8H10O6N2,0,0,0,0,0,0,0,0,0,0
C8H10O6S1,0,0,0,0,0,0,0,0,0,0
C8H10O7,1,0,0,1,0,0,0,0,0,0
C8H10O8,0,0,0,0,0,0,0,0,0,0
C8H10O9,0,0,0,0,0,0,0,0,0,0
C8H11O5N1,1,0,0,1,0,0,0,0,0,0
C8H11O6N1,0,0,0,1,0,0,0,0,0,0
C8H11O7N1,0,0,0,0,0,0,0,0,0,0
C8H11O8N1,0,0,0,0,0,0,0,0,0,0
C8H11O9N1,0,0,0,0,0,0,0,0,0,0
C8H11O9N3,0,0,0,0,0,0,0,0,0,0
C8H12O4S1,0,0,0,0,0,0,0,0,0,0
C8H12O5N2,0,0,0,0,0,0,0,0,0,0
C8H12O5S1,0,0,0,0,0,0,0,0,0,0
C8H12O6S1,0,0,0,0,0,0,0,0,0,0
C8H12O8,0,0,0,0,0,0,0,0,0,0
C8H12O9,0,0,0,0,0,0,0,0,0,0
C8H13O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H13O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H13O5N1,1,0,0,1,0,1,0,0,0,0
C8H13O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H13O6N1,0,0,0,0,0,0,0,0,1,0
C8H13O6S1P1,0,0,0,0,0,0,0,0,0,0
C8H13O7N1,0,0,0,0,0,0,0,0,0,0
C8H13O8N1,0,0,0,1,0,0,0,0,0,0
C8H13O8N3,1,1,0,1,1,0,1,0,0,1
C8H13O9N1,0,0,0,0,0,0,0,0,0,0
C8H14O2S2N3P1,0,0,0,0,0,0,0,0,0,0
C8H14O3S2N2,0,0,0,0,0,0,0,0,0,0
C8H14O3S2N3P1,0,0,0,0,0,0,0,0,0,0
C8H14O4N2,0,0,0,1,0,0,0,0,0,0
C8H14O4S1,0,0,0,0,0,0,0,0,0,0
C8H14O5S1,0,0,0,0,0,0,0,0,0,0
C8H14O6S1,0,0,0,1,0,0,0,0,0,0
C8H14O7,0,0,0,0,0,0,0,0,0,0
C8H14O7S1,0,0,0,0,0,0,0,0,0,0
C8H14O8,0,0,0,0,0,0,0,0,0,0
C8H14O8S1,0,0,0,0,0,0,0,0,0,0
C8H14O9N2,0,0,0,0,0,0,0,0,0,0
C8H14O9S1,0,0,0,0,0,0,0,0,0,0
C8H15O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H15O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H15O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H15O4S1N1,0,0,0,0,0,0,0,0,0,0
C8H15O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H15O5N1,0,0,0,0,0,0,0,0,0,0
C8H15O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H15O6S1P1,0,0,0,0,0,0,0,0,0,0
C8H15O7N1,0,0,0,1,0,0,0,0,0,0
C8H15O7S1P1,0,0,0,0,0,0,0,0,0,0
C8H15O8P1,0,0,0,0,0,0,0,0,0,0
C8H15O9P1,0,0,0,0,0,0,0,0,0,0
C8H16O5S1,0,0,0,1,0,0,0,0,0,0
C8H16O6S1,0,0,0,1,0,0,0,0,0,0
C8H16O7S1,0,0,0,0,0,0,0,0,0,0
C8H16O8S1,0,0,0,0,0,0,0,0,0,0
C8H16O9N2,0,0,0,0,0,0,0,0,0,0
C8H16O9S1,0,0,0,0,0,0,0,0,0,0
C8H17O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O4P1,0,0,0,0,0,0,0,0,0,0
C8H17O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O7N1,1,0,0,1,0,0,0,0,0,0
C8H17O7P1,0,0,0,0,0,0,0,0,0,0
C8H17O7S1P1,0,0,0,0,0,0,0,0,0,0
C8H17O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H17O8P1,0,0,0,0,0,0,0,0,0,0
C8H17O8S1P1,0,0,0,0,0,0,0,0,0,0
C8H17O8S2P1,0,0,0,0,0,0,0,0,0,0
C8H17O9P1,0,0,0,0,0,0,0,0,0,0
C8H17O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C8H18O3S2N2,0,0,0,0,0,0,0,0,0,0
C8H18O4S1,0,0,0,0,0,0,0,0,0,0
C8H18O7N1P1,0,0,0,0,0,0,0,0,0,0
C8H18O9N2,0,0,0,0,0,0,0,0,0,0
C8H18O9S2N2,0,0,0,0,0,0,0,0,0,0
C8H19O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O4P1,0,0,0,0,0,0,0,0,0,0
C8H19O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O6N1,0,0,0,0,0,0,0,0,0,0
C8H19O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H19O9S2P1,0,0,0,0,0,0,0,0,0,0
C8H20O3S2N2,0,0,0,0,0,0,0,0,0,0
C8H20O9N2,0,0,0,0,0,0,0,0,0,0
C8H20O9S2N2,0,0,0,0,0,0,0,0,0,0
C8H20O9S2N3P1,0,0,0,0,0,0,0,0,0,0
C8H21O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O7S2N3,0,0,0,0,0,0,0,0,0,0
C8H21O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C8H21O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C8H4O4S1N2,0,0,0,0,0,0,0,0,0,0
C8H4O5N2,0,0,0,0,0,0,0,0,0,0
C8H4O5S1,0,0,0,0,0,0,0,0,0,0
C8H4O5S1N2,0,0,0,0,0,0,0,0,0,0
C8H4O6N2,0,0,0,0,0,0,0,0,0,0
C8H4O6S1N2,0,0,0,0,0,0,0,0,0,0
C8H4O7,0,0,0,0,0,0,0,0,0,0
C8H4O7N2,0,0,0,0,0,0,0,0,0,0
C8H4O8,0,0,0,0,0,0,0,0,0,0
C8H4O8S1,1,0,0,0,0,0,0,0,0,0
C8H5O3S1P1,0,0,0,0,0,0,0,0,0,0
C8H5O4N3,0,0,0,0,0,0,0,0,0,0
C8H5O4S1N1,0,0,0,0,0,0,0,0,0,0
C8H5O4S1N3,0,0,0,0,0,0,0,0,0,0
C8H5O5N3,0,0,0,0,0,0,0,0,0,0
C8H5O5S1N1,0,0,0,0,0,0,0,0,0,0
C8H5O5S1N3,0,0,0,0,0,0,0,0,0,0
C8H5O6N1,0,0,0,0,0,0,0,0,0,0
C8H5O6N3,0,0,0,0,0,0,0,0,0,0
C8H5O6S1N1,0,0,0,0,0,0,0,0,0,0
C8H5O6S2N1,0,0,0,0,0,0,0,0,0,0
C8H5O7N1,1,0,0,0,0,0,0,0,0,0
C8H5O7S1N1,0,0,0,0,0,0,0,0,0,0
C8H5O8N1,1,0,0,1,0,1,0,0,0,0
C8H6O3S1N2,0,0,0,0,0,0,0,0,0,0
C8H6O4S1N2,0,0,0,0,0,0,0,0,0,0
C8H6O5N2,0,0,0,0,0,0,0,0,0,0
C8H6O5S1,0,0,0,0,0,0,0,0,0,0
C8H6O5S1N2,0,0,0,0,0,0,0,0,0,0
C8H6O5S2N2,0,0,0,0,0,0,0,0,0,0
C8H6O6N2,0,0,0,0,0,0,0,0,0,0
C8H6O6S1,0,0,0,0,0,0,0,0,0,0
C8H6O6S1N2,0,0,0,0,0,0,0,0,0,0
C8H6O7,1,0,0,1,0,0,0,0,0,0
C8H6O7N2,1,0,0,1,0,0,0,0,0,0
C8H6O7S1,0,0,0,0,0,0,0,0,0,0
C8H6O8,0,0,0,1,0,0,0,0,0,0
C8H6O8N2,0,0,0,0,0,0,0,0,0,0
C8H7O4N3,0,0,0,0,0,0,0,0,0,0
C8H7O4S1N1,0,0,0,0,0,0,0,0,0,0
C8H7O4S1N3,0,0,0,0,0,0,0,0,0,0
C8H7O5N3,0,0,0,0,0,0,0,0,0,0
C8H7O5S1N1,0,0,0,0,0,0,0,0,0,0
C8H7O5S1N3,0,0,0,0,0,0,0,0,0,0
C8H7O6N1,1,1,1,1,0,1,0,1,0,0
C8H7O6N3,0,0,0,0,0,0,0,0,0,0
C8H7O6S1N1,0,0,0,0,0,0,0,0,0,0
C8H7O7N1,0,0,0,0,0,0,0,0,0,0
C8H7O7S1N1,0,0,0,0,0,0,0,0,0,0
C8H7O8S1N1,0,0,0,0,0,0,0,0,0,0
C8H8O4S1N2,0,0,0,0,0,0,0,0,0,0
C8H8O5N2,0,0,0,0,0,0,0,0,0,0
C8H8O5S1N2,0,0,0,0,0,0,0,0,0,0
C8H8O6N2,0,0,0,0,0,0,0,0,0,0
C8H8O6S1,0,0,0,0,0,1,0,0,0,0
C8H8O6S1N2,0,0,0,0,0,0,0,0,0,0
C8H8O7,0,0,0,1,0,0,0,0,0,0
C8H8O7S1,0,0,0,0,0,1,0,0,0,0
C8H8O8,0,0,0,1,0,0,0,0,0,0
C8H8O9,0,0,0,0,0,0,0,0,0,0
C8H9O4N3,0,0,0,0,0,0,0,0,0,0
C8H9O4S1N1,0,0,0,0,0,0,0,0,0,0
C8H9O4S1N3,0,0,0,0,0,0,0,0,0,0
C8H9O5N3,0,0,0,0,0,0,0,0,0,0
C8H9O5S1N1,0,0,0,0,0,0,0,0,0,0
C8H9O5S1N3,0,0,0,0,0,0,0,0,0,0
C8H9O6N1,0,0,0,0,0,0,0,0,0,0
C8H9O6S1N1,0,0,0,0,0,0,0,0,0,0
C8H9O7N1,0,0,0,0,0,0,0,0,0,0
C9H10O4N2,1,0,0,0,0,0,0,0,0,0
C9H10O5N2,0,0,0,0,1,0,0,0,0,0
C9H10O5S1,0,0,0,1,0,0,0,0,0,0
C9H10O6N2,0,0,0,0,0,0,0,0,0,0
C9H10O6S1,0,0,0,0,0,1,0,0,0,0
C9H10O6S1N2,0,0,0,0,0,0,0,0,0,0
C9H10O7,1,0,0,1,0,1,0,0,1,0
C9H10O7N2,0,0,0,0,0,0,0,0,0,0
C9H10O7S1,0,0,0,0,0,1,0,0,0,0
C9H10O8,0,0,0,1,0,0,0,0,0,0
C9H10O9,0,0,0,0,0,0,0,0,0,0
C9H11O3N3,0,0,0,0,0,0,0,0,0,0
C9H11O4N3,0,0,0,0,0,0,0,0,0,0
C9H11O4S1N1,0,0,0,0,0,0,0,0,0,0
C9H11O5N1,1,0,0,1,0,1,0,0,0,0
C9H11O5N3,0,0,0,0,0,0,0,0,0,0
C9H11O5S1N1,0,0,0,0,0,0,0,0,0,0
C9H11O6N1,1,0,0,1,0,0,0,0,0,0
C9H11O6S1N1,0,0,0,0,0,0,0,0,0,0
C9H11O6S1N3,0,0,0,0,0,0,0,0,0,0
C9H11O7N1,0,0,0,0,0,0,0,0,0,0
C9H11O7P1,0,0,0,0,0,0,0,0,0,0
C9H11O8N1,0,0,0,0,0,0,0,0,0,0
C9H11O9N1,0,0,0,0,0,0,0,0,0,0
C9H12O4N2,0,0,0,1,0,0,0,0,0,0
C9H12O4S1,0,0,0,0,0,0,0,0,0,0
C9H12O4S1N2,0,0,0,0,0,0,0,0,0,0
C9H12O5N2,0,0,0,0,0,0,0,0,0,0
C9H12O6N1P1,0,0,0,0,0,0,0,0,0,0
C9H12O6N2,0,0,0,0,0,0,0,0,0,0
C9H12O6S1,0,0,0,0,0,0,0,0,0,0
C9H12O6S1N2,0,0,0,0,0,0,0,0,0,0
C9H12O7N1P1,0,0,0,0,0,0,0,0,0,0
C9H12O7S1,0,0,0,0,0,0,0,0,0,0
C9H12O7S2,0,0,0,0,0,0,0,0,0,0
C9H12O8,1,0,0,1,0,0,0,0,0,0
C9H12O9,0,0,0,0,0,0,0,0,0,0
C9H13O10N1,0,0,0,0,0,0,0,0,0,0
C9H13O4N3,0,0,0,0,0,0,0,0,0,0
C9H13O5N1,1,0,0,1,1,1,0,0,0,0
C9H13O6N1,1,0,0,1,0,0,0,0,0,0
C9H13O7N1,0,0,0,0,0,0,0,0,0,0
C9H13O7N2P1,0,0,0,0,0,0,0,0,0,0
C9H13O7P1,0,0,0,0,0,0,0,0,0,0
C9H13O7S1N1,0,0,0,0,0,0,0,0,0,0
C9H13O7S1P1,0,0,0,0,0,0,0,0,0,0
C9H13O7S2N1,0,0,0,0,0,0,0,0,0,0
C9H13O8N1,1,0,0,1,0,0,0,0,0,0
C9H13O9N1,0,0,0,1,0,0,0,0,0,0
C9H14O3N3P1,0,0,0,1,0,0,0,0,0,0
C9H14O4N2,0,0,0,0,0,0,0,0,0,0
C9H14O4S1,0,0,0,0,0,0,0,0,0,0
C9H14O5N2,0,0,0,0,0,0,0,0,0,0
C9H14O5S1,0,0,0,0,0,0,0,0,0,0
C9H14O6N2,0,0,0,0,0,0,0,0,0,0
C9H14O6S1,0,0,0,0,0,0,0,0,0,0
C9H14O7S1,0,0,0,0,0,0,0,0,0,0
C9H14O8,0,0,0,1,0,0,0,0,0,0
C9H14O8N1P1,0,0,0,0,0,0,0,0,0,0
C9H14O8S1,0,0,0,0,0,0,0,0,0,0
C9H15O10N1,0,0,0,0,0,0,0,0,0,0
C9H15O10P1,0,0,0,0,0,0,0,0,0,0
C9H15O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H15O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H15O4N1,1,0,0,1,1,1,0,0,0,1
C9H15O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H15O5N1,0,0,0,0,0,0,0,0,0,0
C9H15O5S1N1,0,0,0,0,0,0,0,0,0,0
C9H15O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H15O6N1,1,0,0,1,0,0,0,0,0,0
C9H15O6S1P1,0,0,0,0,0,0,0,0,0,0
C9H15O7N1,1,0,0,1,0,1,0,0,0,0
C9H15O7S1N1,0,0,0,0,0,0,0,0,0,0
C9H15O7S1P1,0,0,0,0,0,0,0,0,0,0
C9H15O8N1,0,0,0,0,0,0,0,0,0,0
C9H15O8P1,0,0,0,0,0,0,0,0,0,0
C9H15O8S1N1,0,0,0,0,0,0,0,0,0,0
C9H15O8S1P1,0,0,0,0,0,0,0,0,0,0
C9H15O9N3,0,0,0,0,0,0,0,0,0,0
C9H15O9P1,0,0,0,0,0,0,0,0,0,0
C9H16O10S2N2,0,0,0,0,0,0,0,0,0,0
C9H16O3S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H16O4N2,0,0,0,0,0,0,0,0,0,0
C9H16O4S1,0,0,0,0,0,0,0,0,0,0
C9H16O4S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H16O5N2,0,0,0,0,0,0,0,0,0,0
C9H16O5S1,0,0,0,1,0,0,0,0,0,0
C9H16O7,0,0,0,1,1,0,0,0,0,0
C9H16O7S1,0,0,0,1,0,0,0,0,0,0
C9H16O8S1,0,0,0,0,0,0,0,0,0,0
C9H16O9,0,0,0,0,0,0,0,0,0,0
C9H17O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H17O10N1,0,0,0,0,0,0,0,0,0,0
C9H17O10P1,0,0,0,0,0,0,0,0,0,0
C9H17O10S2N1,0,0,0,0,0,0,0,0,0,0
C9H17O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H17O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H17O3S2N3,0,0,0,0,0,0,0,0,0,0
C9H17O4N1,1,0,0,1,0,0,0,0,0,0
C9H17O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H17O5N1,0,0,0,1,1,0,0,0,0,0
C9H17O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H17O6N1,0,0,0,0,0,0,0,0,0,0
C9H17O6S1N1,0,0,0,0,0,0,0,0,0,0
C9H17O6S1P1,0,0,0,0,0,0,0,0,0,0
C9H17O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H17O7N1,0,0,0,1,0,0,0,0,0,0
C9H17O7S1P1,0,0,0,0,0,0,0,0,0,0
C9H17O8S1N1,0,0,0,0,0,0,0,0,0,0
C9H17O8S1P1,0,0,0,0,0,0,0,0,0,0
C9H17O9P1,0,0,0,0,0,0,0,0,0,0
C9H18O10S2N2,0,0,0,0,0,0,0,0,0,0
C9H18O3N2,0,0,0,0,1,0,0,0,0,1
C9H18O3S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H18O4N2,0,0,0,0,0,0,0,0,0,0
C9H18O4S1,0,0,0,0,0,0,0,0,0,0
C9H18O4S2N2,0,0,0,0,0,0,0,0,0,0
C9H18O4S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H18O5S1,0,0,0,0,0,0,0,0,0,0
C9H18O5S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H18O7S1,0,0,0,0,0,0,0,0,0,0
C9H18O8N2,0,0,0,0,0,0,0,0,0,0
C9H18O9S2N2,0,0,0,0,0,0,0,0,0,0
C9H19O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O3S2N1,0,0,0,0,0,0,0,0,0,0
C9H19O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O4P1,0,0,0,0,0,0,0,0,0,0
C9H19O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O5S1N1,0,0,0,0,0,0,0,0,0,0
C9H19O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O7N1,0,0,0,1,0,0,0,0,0,0
C9H19O7P1,0,0,0,0,0,0,0,0,0,0
C9H19O7S1P1,0,0,0,0,0,0,0,0,0,0
C9H19O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H19O8N1,0,0,0,1,0,0,0,0,0,0
C9H19O8P1,0,0,0,0,0,0,0,0,0,0
C9H19O8S1P1,0,0,0,0,0,0,0,0,0,0
C9H19O9P1,0,0,0,0,0,0,0,0,0,0
C9H20O10S2N2,0,0,0,0,0,0,0,0,0,0
C9H20O10S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H20O3S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H20O4S1,0,0,0,0,0,0,0,0,0,0
C9H20O5S1,0,0,0,0,0,0,0,0,0,0
C9H20O6N1P1,0,0,0,0,0,0,0,0,0,0
C9H20O6S1,0,0,0,0,0,0,0,0,0,0
C9H20O7N1P1,0,0,0,0,0,0,0,0,0,0
C9H20O7N3P1,0,0,0,0,0,0,0,0,0,0
C9H20O8N2,0,0,0,0,0,0,0,0,0,0
C9H21O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O10P1,0,0,0,0,0,0,0,0,0,0
C9H21O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O10S2N1,0,0,0,0,0,1,0,0,0,0
C9H21O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O6N3,0,0,0,0,0,0,0,0,0,0
C9H21O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O8N2P1,1,1,0,1,0,0,1,0,0,0
C9H21O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H21O9S2P1,0,0,0,0,0,1,1,0,0,0
C9H22O10S2N2,0,0,0,0,0,0,0,0,0,0
C9H22O10S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H22O2S2N2,0,0,0,0,0,0,0,0,0,0
C9H22O8N2,0,0,0,0,0,0,0,0,0,0
C9H22O9S2N2,0,0,0,0,0,0,0,0,0,0
C9H23O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O10S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C9H23O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C9H24O10S2N3P1,0,0,0,0,0,0,0,0,0,0
C9H4O10,0,0,0,0,0,0,0,0,0,0
C9H4O3S1N2,0,0,0,0,0,0,0,0,0,0
C9H4O4N2,0,0,0,0,0,0,0,0,0,0
C9H4O5N2,0,0,0,0,0,0,0,0,0,0
C9H4O5S1,0,0,0,0,0,0,0,0,0,0
C9H4O6,1,0,0,1,0,0,0,0,0,0
C9H4O6N2,0,0,0,0,0,0,0,0,0,0
C9H4O6S1,0,0,0,0,0,0,0,0,0,0
C9H4O6S2N2,0,0,0,0,0,0,0,0,0,0
C9H4O7,0,0,0,1,0,0,0,0,0,0
