accession,assembly_accession,base_count,first_public,set_fasta_ftp
CAAGHB010000000,GCA_900769535,1366229,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHB01.fasta.gz
CAAGHC010000000,GCA_900769565,1484614,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHC01.fasta.gz
CAAGHD010000000,GCA_900769575,1319055,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHD01.fasta.gz
CAAGHE010000000,GCA_900769595,1236729,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHE01.fasta.gz
CAAGHF010000000,GCA_900769585,2364579,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHF01.fasta.gz
CAAGHG010000000,GCA_900769605,2419412,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHG01.fasta.gz
CAAGHH010000000,GCA_900769615,2183859,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHH01.fasta.gz
CAAGHI010000000,GCA_900769645,2116484,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHI01.fasta.gz
CAAGHJ010000000,GCA_900769635,949474,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHJ01.fasta.gz
CAAGHK010000000,GCA_900769625,3104477,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHK01.fasta.gz
CAAGHL010000000,GCA_900769665,2318561,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHL01.fasta.gz
CAAGHM010000000,GCA_900769655,2745769,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHM01.fasta.gz
CAAGHN010000000,GCA_900769675,2042274,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHN01.fasta.gz
CAAGHO010000000,GCA_900769695,1355013,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHO01.fasta.gz
CAAGHP010000000,GCA_900769705,1480311,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHP01.fasta.gz
CAAGHQ010000000,GCA_900769715,1228636,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHQ01.fasta.gz
CAAGHR010000000,GCA_900769685,2251498,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHR01.fasta.gz
CAAGHS010000000,GCA_900769725,2741496,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHS01.fasta.gz
CAAGHT010000000,GCA_900769775,1157710,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHT01.fasta.gz
CAAGHU010000000,GCA_900769755,1183954,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHU01.fasta.gz
CAAGHV010000000,GCA_900769785,2321768,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHV01.fasta.gz
CAAGHW010000000,GCA_900769765,1756049,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHW01.fasta.gz
CAAGHX010000000,GCA_900769745,2131277,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHX01.fasta.gz
CAAGHY010000000,GCA_900769735,1983378,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHY01.fasta.gz
CAAGHZ010000000,GCA_900769795,1363784,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGHZ01.fasta.gz
CAAGIA010000000,GCA_900769805,1241899,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIA01.fasta.gz
CAAGIB010000000,GCA_900769825,1212380,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIB01.fasta.gz
CAAGIC010000000,GCA_900769855,1032121,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIC01.fasta.gz
CAAGID010000000,GCA_900769815,1503066,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGID01.fasta.gz
CAAGIE010000000,GCA_900769835,1240017,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIE01.fasta.gz
CAAGIF010000000,GCA_900769845,2106122,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIF01.fasta.gz
CAAGIG010000000,GCA_900769885,1678929,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIG01.fasta.gz
CAAGIH010000000,GCA_900769865,2357130,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIH01.fasta.gz
CAAGII010000000,GCA_900769875,3091464,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGII01.fasta.gz
CAAGIJ010000000,GCA_900769925,765679,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIJ01.fasta.gz
CAAGIK010000000,GCA_900769895,1338849,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIK01.fasta.gz
CAAGIL010000000,GCA_900769905,2177308,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIL01.fasta.gz
CAAGIM010000000,GCA_900769915,1967680,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIM01.fasta.gz
CAAGIN010000000,GCA_900769935,1730489,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIN01.fasta.gz
CAAGIO010000000,GCA_900769945,1986649,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIO01.fasta.gz
CAAGIP010000000,GCA_900769955,2372143,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIP01.fasta.gz
CAAGIQ010000000,GCA_900769965,1332557,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIQ01.fasta.gz
CAAGIR010000000,GCA_900769975,3076540,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIR01.fasta.gz
CAAGIS010000000,GCA_900769985,3193382,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIS01.fasta.gz
CAAGIT010000000,GCA_900769995,1542153,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIT01.fasta.gz
CAAGIU010000000,GCA_900770015,3049750,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIU01.fasta.gz
CAAGIV010000000,GCA_900770005,1804941,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIV01.fasta.gz
CAAGIW010000000,GCA_900770025,2050564,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIW01.fasta.gz
CAAGIX010000000,GCA_900770045,1103913,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIX01.fasta.gz
CAAGIY010000000,GCA_900770085,2757376,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIY01.fasta.gz
CAAGIZ010000000,GCA_900770075,2346376,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGIZ01.fasta.gz
CAAGJA010000000,GCA_900770105,3478423,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJA01.fasta.gz
CAAGJB010000000,GCA_900770095,2634628,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJB01.fasta.gz
CAAGJC010000000,GCA_900770115,2097868,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJC01.fasta.gz
CAAGJD010000000,GCA_900770055,1902494,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJD01.fasta.gz
CAAGJE010000000,GCA_900770065,2344996,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJE01.fasta.gz
CAAGJF010000000,GCA_900770035,2411058,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJF01.fasta.gz
CAAGJG010000000,GCA_900770135,902654,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJG01.fasta.gz
CAAGJH010000000,GCA_900770125,1624397,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJH01.fasta.gz
CAAGJI010000000,GCA_900770195,2191682,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJI01.fasta.gz
CAAGJJ010000000,GCA_900770165,2356172,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJJ01.fasta.gz
CAAGJK010000000,GCA_900770155,1185671,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJK01.fasta.gz
CAAGJL010000000,GCA_900770145,1806619,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJL01.fasta.gz
CAAGJM010000000,GCA_900770185,1810421,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJM01.fasta.gz
CAAGJN010000000,GCA_900770255,1880790,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJN01.fasta.gz
CAAGJO010000000,GCA_900770285,1561142,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJO01.fasta.gz
CAAGJP010000000,GCA_900770245,2094465,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJP01.fasta.gz
CAAGJQ010000000,GCA_900770295,2941827,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJQ01.fasta.gz
CAAGJR010000000,GCA_900770265,1967662,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJR01.fasta.gz
CAAGJS010000000,GCA_900770275,2623121,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJS01.fasta.gz
CAAGJT010000000,GCA_900770305,4601862,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJT01.fasta.gz
CAAGJU010000000,GCA_900770225,3719453,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJU01.fasta.gz
CAAGJV010000000,GCA_900770205,2106923,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJV01.fasta.gz
CAAGJW010000000,GCA_900770215,3134564,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJW01.fasta.gz
CAAGJX010000000,GCA_900770235,2345060,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGJX01.fasta.gz
CAAGKD010000000,GCA_900770335,2173718,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKD01.fasta.gz
CAAGKE010000000,GCA_900770325,2830222,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKE01.fasta.gz
CAAGKF010000000,GCA_900770345,4467273,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKF01.fasta.gz
CAAGKG010000000,GCA_900770315,2750946,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKG01.fasta.gz
CAAGKH010000000,GCA_900770365,4644075,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKH01.fasta.gz
CAAGKI010000000,GCA_900770355,1685248,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKI01.fasta.gz
CAAGKJ010000000,GCA_900770375,2093302,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKJ01.fasta.gz
CAAGKK010000000,GCA_900770385,1223881,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKK01.fasta.gz
CAAGKL010000000,GCA_900770405,2475226,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKL01.fasta.gz
CAAGKM010000000,GCA_900770395,3370359,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKM01.fasta.gz
CAAGKN010000000,GCA_900770415,1244357,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKN01.fasta.gz
CAAGKO010000000,GCA_900770445,2313285,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKO01.fasta.gz
CAAGKP010000000,GCA_900770455,2732085,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKP01.fasta.gz
CAAGKQ010000000,GCA_900770435,1763806,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKQ01.fasta.gz
CAAGKS010000000,GCA_900770605,1391946,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKS01.fasta.gz
CAAGKT010000000,GCA_900770575,1529489,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKT01.fasta.gz
CAAGKU010000000,GCA_900770615,2280007,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKU01.fasta.gz
CAAGKV010000000,GCA_900770625,1217426,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKV01.fasta.gz
CAAGKW010000000,GCA_900770585,1572375,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKW01.fasta.gz
CAAGKX010000000,GCA_900770595,1395133,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKX01.fasta.gz
CAAGKY010000000,GCA_900770645,1568287,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKY01.fasta.gz
CAAGKZ010000000,GCA_900770665,2461139,2019-04-09,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGKZ01.fasta.gz
CAAGLA010000000,GCA_900770655,1908641,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLA01.fasta.gz
CAAGLB010000000,GCA_900770635,2261744,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLB01.fasta.gz
CAAGLC010000000,GCA_900770685,1070832,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLC01.fasta.gz
CAAGLD010000000,GCA_900770675,518415,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLD01.fasta.gz
CAAGLE010000000,GCA_900770695,1657547,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLE01.fasta.gz
CAAGLF010000000,GCA_900770705,1994731,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLF01.fasta.gz
CAAGLG010000000,GCA_900770715,1915631,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLG01.fasta.gz
CAAGLH010000000,GCA_900770755,2865067,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLH01.fasta.gz
CAAGLI010000000,GCA_900770775,1893899,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLI01.fasta.gz
CAAGLJ010000000,GCA_900770785,2720357,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLJ01.fasta.gz
CAAGLK010000000,GCA_900770765,1743156,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLK01.fasta.gz
CAAGLL010000000,GCA_900770725,2641191,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLL01.fasta.gz
CAAGLM010000000,GCA_900770745,1435413,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLM01.fasta.gz
CAAGLN010000000,GCA_900770735,2087737,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLN01.fasta.gz
CAAGLO010000000,GCA_900770815,1327981,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLO01.fasta.gz
CAAGLP010000000,GCA_900770805,1389684,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLP01.fasta.gz
CAAGLQ010000000,GCA_900770835,3906439,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLQ01.fasta.gz
CAAGLR010000000,GCA_900770825,3071835,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLR01.fasta.gz
CAAGLS010000000,GCA_900770845,2890083,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLS01.fasta.gz
CAAGLT010000000,GCA_900770855,1340166,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLT01.fasta.gz
CAAGLU010000000,GCA_900770865,2336963,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLU01.fasta.gz
CAAGLV010000000,GCA_900770875,2669347,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLV01.fasta.gz
CAAGLW010000000,GCA_900770885,1503083,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLW01.fasta.gz
CAAGLX010000000,GCA_900770955,2154692,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLX01.fasta.gz
CAAGLY010000000,GCA_900770925,1603469,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLY01.fasta.gz
CAAGLZ010000000,GCA_900770965,2105551,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGLZ01.fasta.gz
CAAGMA010000000,GCA_900770905,2003391,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMA01.fasta.gz
CAAGMB010000000,GCA_900770985,736199,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMB01.fasta.gz
CAAGMC010000000,GCA_900770995,2113552,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMC01.fasta.gz
CAAGMD010000000,GCA_900770935,2812502,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMD01.fasta.gz
CAAGME010000000,GCA_900770945,2114082,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGME01.fasta.gz
CAAGMF010000000,GCA_900770895,2467170,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMF01.fasta.gz
CAAGMG010000000,GCA_900770915,2068550,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMG01.fasta.gz
CAAGMH010000000,GCA_900770975,1336205,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMH01.fasta.gz
CAAGMI010000000,GCA_900771005,2792540,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMI01.fasta.gz
CAAGMJ010000000,GCA_900771025,2756273,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMJ01.fasta.gz
CAAGMK010000000,GCA_900771015,1872155,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMK01.fasta.gz
CAAGML010000000,GCA_900771035,1732908,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGML01.fasta.gz
CAAGMM010000000,GCA_900771045,1926154,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMM01.fasta.gz
CAAGMN010000000,GCA_900771055,1082712,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMN01.fasta.gz
CAAGMO010000000,GCA_900771125,1201706,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMO01.fasta.gz
CAAGMP010000000,GCA_900771065,1897567,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMP01.fasta.gz
CAAGMQ010000000,GCA_900771115,1270081,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMQ01.fasta.gz
CAAGMR010000000,GCA_900771085,1547831,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMR01.fasta.gz
CAAGMS010000000,GCA_900771105,1440722,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMS01.fasta.gz
CAAGMT010000000,GCA_900771075,1642437,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMT01.fasta.gz
CAAGMU010000000,GCA_900771135,1663259,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMU01.fasta.gz
CAAGMV010000000,GCA_900771145,1896026,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMV01.fasta.gz
CAAGMW010000000,GCA_900771155,856870,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMW01.fasta.gz
CAAGMX010000000,GCA_900771165,2261924,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMX01.fasta.gz
CAAGMY010000000,GCA_900771175,1987494,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMY01.fasta.gz
CAAGMZ010000000,GCA_900771195,1798350,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGMZ01.fasta.gz
CAAGNA010000000,GCA_900771205,3073060,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNA01.fasta.gz
CAAGNB010000000,GCA_900771245,1976963,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNB01.fasta.gz
CAAGNC010000000,GCA_900771225,1493003,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNC01.fasta.gz
CAAGND010000000,GCA_900771185,1930821,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGND01.fasta.gz
CAAGNE010000000,GCA_900771215,2304891,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNE01.fasta.gz
CAAGNF010000000,GCA_900771235,2206539,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNF01.fasta.gz
CAAGNG010000000,GCA_900771255,2815702,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNG01.fasta.gz
CAAGNH010000000,GCA_900771265,2109164,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNH01.fasta.gz
CAAGNI010000000,GCA_900771285,2499170,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNI01.fasta.gz
CAAGNJ010000000,GCA_900771275,2314048,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNJ01.fasta.gz
CAAGNK010000000,GCA_900771295,2073085,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNK01.fasta.gz
CAAGNL010000000,GCA_900771305,3810265,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNL01.fasta.gz
CAAGNM010000000,GCA_900771315,840475,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNM01.fasta.gz
CAAGNN010000000,GCA_900771325,2426387,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNN01.fasta.gz
CAAGNO010000000,GCA_900771395,933712,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNO01.fasta.gz
CAAGNP010000000,GCA_900771335,1892545,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNP01.fasta.gz
CAAGNQ010000000,GCA_900771345,1267897,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNQ01.fasta.gz
CAAGNR010000000,GCA_900771435,1643071,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNR01.fasta.gz
CAAGNS010000000,GCA_900771385,1477333,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNS01.fasta.gz
CAAGNT010000000,GCA_900771375,1829673,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNT01.fasta.gz
CAAGNU010000000,GCA_900771365,3060385,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNU01.fasta.gz
CAAGNV010000000,GCA_900771425,2572020,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNV01.fasta.gz
CAAGNW010000000,GCA_900771415,768112,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNW01.fasta.gz
CAAGNX010000000,GCA_900771405,3541478,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNX01.fasta.gz
CAAGNY010000000,GCA_900771355,1303918,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNY01.fasta.gz
CAAGNZ010000000,GCA_900771445,2680544,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGNZ01.fasta.gz
CAAGOA010000000,GCA_900771455,1611913,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOA01.fasta.gz
CAAGOB010000000,GCA_900771485,2060420,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOB01.fasta.gz
CAAGOC010000000,GCA_900771465,5095325,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOC01.fasta.gz
CAAGOD010000000,GCA_900771515,1793427,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOD01.fasta.gz
CAAGOE010000000,GCA_900771495,2064786,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOE01.fasta.gz
CAAGOF010000000,GCA_900771525,1671082,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOF01.fasta.gz
CAAGOG010000000,GCA_900771505,2437994,2019-04-04,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOG01.fasta.gz
CAAGOH010000000,GCA_900771585,4843341,2019-04-09,ftp.ebi.ac.uk/pub/databases/ena/wgs/public/caa/CAAGOH01.fasta.gz
