drug,cell_line_id,observed_ic50
SAVOLITINIB,A172,2.2343
SAVOLITINIB,A2058,0.905529
SAVOLITINIB,A253,1.64802
SAVOLITINIB,A2780,1.36425
SAVOLITINIB,A375,2.48509
SAVOLITINIB,A388,2.37184
SAVOLITINIB,A427,1.63854
SAVOLITINIB,A549,2.62191
SAVOLITINIB,ABC1,2.55587
SAVOLITINIB,AGS,1.34852
SAVOLITINIB,AM38,1.18425
SAVOLITINIB,AMO1,1.39129
SAVOLITINIB,ASPC1,2.46974
SAVOLITINIB,AU565,1.78677
SAVOLITINIB,BCPAP,2.17002
SAVOLITINIB,BECKER,2.7407
SAVOLITINIB,BFTC905,1.46349
SAVOLITINIB,BFTC909,0.617864
SAVOLITINIB,BHT101,2.25709
SAVOLITINIB,BICR31,2.6568
SAVOLITINIB,BICR78,1.48615
SAVOLITINIB,BPH1,1.81721
SAVOLITINIB,BXPC3,2.19332
SAVOLITINIB,C2BBE1,2.32446
SAVOLITINIB,C33A,1.68993
SAVOLITINIB,C4I,2.01303
SAVOLITINIB,CA922,2.20115
SAVOLITINIB,CADOES1,1.13061
SAVOLITINIB,CAKI1,2.73187
SAVOLITINIB,CAL12T,2.15115
SAVOLITINIB,CAL29,1.26468
SAVOLITINIB,CAL33,1.53347
SAVOLITINIB,CAL51,1.44725
SAVOLITINIB,CAL62,1.96775
SAVOLITINIB,CAL72,2.06755
SAVOLITINIB,CAL78,2.38072
SAVOLITINIB,CALU6,1.94994
SAVOLITINIB,CAMA1,2.03089
SAVOLITINIB,CAOV3,2.15374
SAVOLITINIB,CAPAN1,2.5755
SAVOLITINIB,CAS1,2.07049
SAVOLITINIB,CASKI,3.38038
SAVOLITINIB,CFPAC1,1.63781
SAVOLITINIB,CHAGOK1,2.83882
SAVOLITINIB,CHP134,1.63409
SAVOLITINIB,CHP212,1.21383
SAVOLITINIB,CL11,1.75976
SAVOLITINIB,CMLT1,1.88497
SAVOLITINIB,COLO678,1.72658
SAVOLITINIB,COLO679,1.49066
SAVOLITINIB,COLO792,1.405
SAVOLITINIB,COLO800,2.69718
SAVOLITINIB,COLO824,1.32051
SAVOLITINIB,CORL105,3.12334
SAVOLITINIB,CORL279,1.74936
SAVOLITINIB,CORL311,1.51795
SAVOLITINIB,D283MED,0.856535
SAVOLITINIB,DANG,1.54228
SAVOLITINIB,DAOY,1.99539
SAVOLITINIB,DB,1.38934
SAVOLITINIB,DBTRG05MG,1.91579
SAVOLITINIB,DETROIT562,1.70142
SAVOLITINIB,DKMG,1.60692
SAVOLITINIB,DMS53,2.13739
SAVOLITINIB,DOTC24510,2.08803
SAVOLITINIB,ECGI10,2.03532
SAVOLITINIB,EFM19,2.35658
SAVOLITINIB,EFO21,2.12086
SAVOLITINIB,EFO27,1.98342
SAVOLITINIB,EJM,1.10874
SAVOLITINIB,EKVX,3.0956
SAVOLITINIB,EM2,1.05424
SAVOLITINIB,EN,2.00847
SAVOLITINIB,EOL1,1.89155
SAVOLITINIB,EPLC272H,1.17506
SAVOLITINIB,ES2,0.778756
SAVOLITINIB,ESO26,1.40006
SAVOLITINIB,ESO51,-6.89456
SAVOLITINIB,ESS1,1.73436
SAVOLITINIB,FADU,2.06182
SAVOLITINIB,FARAGE,1.57826
SAVOLITINIB,FLO1,1.99998
SAVOLITINIB,FTC133,5.05802
SAVOLITINIB,FU97,1.77571
SAVOLITINIB,G292CLONEA141B1,3.07425
SAVOLITINIB,G401,0.731319
SAVOLITINIB,G402,2.90707
SAVOLITINIB,GB1,1.9936
SAVOLITINIB,GCT,1.45518
SAVOLITINIB,GI1,1.76058
SAVOLITINIB,GIMEN,2.46566
SAVOLITINIB,GP5D,1.67125
SAVOLITINIB,H4,1.81435
SAVOLITINIB,HCC1187,1.10709
SAVOLITINIB,HCC1395,2.81989
SAVOLITINIB,HCC1419,1.45079
SAVOLITINIB,HCC1428,1.72653
SAVOLITINIB,HCC15,1.87555
SAVOLITINIB,HCC1937,1.63442
SAVOLITINIB,HCC33,1.79836
SAVOLITINIB,HCC38,2.35682
SAVOLITINIB,HCC44,2.91436
SAVOLITINIB,HCC70,2.19479
SAVOLITINIB,HCC78,1.97255
SAVOLITINIB,HEC1,1.37291
SAVOLITINIB,HEL,3.51076
SAVOLITINIB,HGC27,3.12146
SAVOLITINIB,HMVII,2.17169
SAVOLITINIB,HO1U1,2.13078
SAVOLITINIB,HOP62,1.45983
SAVOLITINIB,HPAFII,1.85534
SAVOLITINIB,HS683,1.86268
SAVOLITINIB,HS746T,-6.66191
SAVOLITINIB,HSC2,1.85007
SAVOLITINIB,HSC3,1.08688
SAVOLITINIB,HSC4,4.47607
SAVOLITINIB,HT,1.47248
SAVOLITINIB,HT1080,0.964989
SAVOLITINIB,HT1197,1.57647
SAVOLITINIB,HT1376,2.53685
SAVOLITINIB,HT144,2.1801
SAVOLITINIB,HT3,1.87629
SAVOLITINIB,HT55,1.8987
SAVOLITINIB,HUCCT1,1.81633
SAVOLITINIB,HUH1,1.36036
SAVOLITINIB,HUH7,1.58928
SAVOLITINIB,HUO9,1.95071
SAVOLITINIB,HUPT3,1.67873
SAVOLITINIB,HUPT4,1.91528
SAVOLITINIB,IALM,1.56011
SAVOLITINIB,IGR1,1.12266
SAVOLITINIB,IGROV1,2.9966
SAVOLITINIB,IHH4,2.13057
SAVOLITINIB,IM95,1.26466
SAVOLITINIB,IPC298,1.96771
SAVOLITINIB,ISTMES1,2.12343
SAVOLITINIB,J82,2.35722
SAVOLITINIB,JAR,2.30136
SAVOLITINIB,JHH1,1.78335
SAVOLITINIB,JHH2,2.1538
SAVOLITINIB,JHH4,5.02763
SAVOLITINIB,JHH6,4.18974
SAVOLITINIB,JHH7,1.30373
SAVOLITINIB,JHOS2,2.2961
SAVOLITINIB,JHOS4,2.44308
SAVOLITINIB,JIMT1,1.83057
SAVOLITINIB,JJN3,0.705071
SAVOLITINIB,JM1,2.33291
SAVOLITINIB,JURKAT,0.955879
SAVOLITINIB,JVM2,0.873875
SAVOLITINIB,JVM3,2.40454
SAVOLITINIB,K562,1.64903
SAVOLITINIB,KALS1,3.13618
SAVOLITINIB,KARPAS299,1.43465
SAVOLITINIB,KARPAS422,1.90149
SAVOLITINIB,KASUMI1,1.84416
SAVOLITINIB,KATOIII,1.75949
SAVOLITINIB,KCL22,1.01869
SAVOLITINIB,KE37,0.859033
SAVOLITINIB,KELLY,1.40731
SAVOLITINIB,KM12,1.32419
SAVOLITINIB,KMRC20,1.88468
SAVOLITINIB,KNS62,2.57904
SAVOLITINIB,KON,2.72187
SAVOLITINIB,KOSC2,2.4969
SAVOLITINIB,KP2,1.35227
SAVOLITINIB,KP3,2.86769
SAVOLITINIB,KPNYN,1.40835
SAVOLITINIB,KU1919,1.07027
SAVOLITINIB,KU812,2.25565
SAVOLITINIB,KYSE180,1.48453
SAVOLITINIB,KYSE270,2.42251
SAVOLITINIB,KYSE410,1.80239
SAVOLITINIB,KYSE450,2.18158
SAVOLITINIB,KYSE510,2.34776
SAVOLITINIB,KYSE520,2.1155
SAVOLITINIB,KYSE70,2.29286
SAVOLITINIB,L1236,1.43472
SAVOLITINIB,L363,1.24852
SAVOLITINIB,L428,2.1548
SAVOLITINIB,LCLC97TM1,1.47805
SAVOLITINIB,LK2,2.1807
SAVOLITINIB,LN18,1.65215
SAVOLITINIB,LN229,2.42526
SAVOLITINIB,LNCAPCLONEFGC,2.6084
SAVOLITINIB,LOUNH91,1.3902
SAVOLITINIB,LOVO,2.32681
SAVOLITINIB,LP1,1.34559
SAVOLITINIB,LS1034,2.03139
SAVOLITINIB,LS123,2.2359
SAVOLITINIB,LS180,1.76897
SAVOLITINIB,LS411N,1.11707
SAVOLITINIB,LU135,1.87198
SAVOLITINIB,LU165,1.73152
SAVOLITINIB,MC116,1.25856
SAVOLITINIB,MCF7,1.28844
SAVOLITINIB,MDAMB157,2.51486
SAVOLITINIB,MDAMB231,2.51546
SAVOLITINIB,MDAMB361,1.40591
SAVOLITINIB,MDAMB415,2.49269
SAVOLITINIB,MDAMB436,2.23089
SAVOLITINIB,MDAMB453,1.96189
SAVOLITINIB,MDST8,1.72286
SAVOLITINIB,MELHO,1.34313
SAVOLITINIB,MELJUSO,1.7879
SAVOLITINIB,MFE296,1.30259
SAVOLITINIB,MFE319,1.58201
SAVOLITINIB,MFM223,2.05258
SAVOLITINIB,MG63,2.10934
SAVOLITINIB,MHHES1,2.3067
SAVOLITINIB,MHHNB11,1.93114
SAVOLITINIB,MIAPACA2,1.51555
SAVOLITINIB,MKN45,-7.06185
SAVOLITINIB,MM1S,1.25584
SAVOLITINIB,MOLM13,1.36533
SAVOLITINIB,MPP89,1.98176
SAVOLITINIB,MS751,1.92942
SAVOLITINIB,MSTO211H,1.99754
SAVOLITINIB,MV411,0.564377
SAVOLITINIB,NALM6,2.75952
SAVOLITINIB,NAMALWA,2.46863
SAVOLITINIB,NB1,1.90776
SAVOLITINIB,NB4,1.75722
SAVOLITINIB,NCCIT,1.90854
SAVOLITINIB,NCIH1048,1.13366
SAVOLITINIB,NCIH1092,2.01712
SAVOLITINIB,NCIH1155,0.559963
SAVOLITINIB,NCIH1299,1.93588
SAVOLITINIB,NCIH1355,2.97753
SAVOLITINIB,NCIH1437,1.88981
SAVOLITINIB,NCIH1568,2.19408
SAVOLITINIB,NCIH1573,1.82682
SAVOLITINIB,NCIH1581,2.19998
SAVOLITINIB,NCIH1648,1.6485
SAVOLITINIB,NCIH1650,1.80302
SAVOLITINIB,NCIH1666,1.92145
SAVOLITINIB,NCIH1693,1.84255
SAVOLITINIB,NCIH1694,1.20923
SAVOLITINIB,NCIH1792,2.40684
SAVOLITINIB,NCIH1793,2.50765
SAVOLITINIB,NCIH1836,1.91879
SAVOLITINIB,NCIH1915,1.4531
SAVOLITINIB,NCIH1944,1.78109
SAVOLITINIB,NCIH1975,2.64422
SAVOLITINIB,NCIH2009,1.05536
SAVOLITINIB,NCIH2023,2.17566
SAVOLITINIB,NCIH2030,2.23448
SAVOLITINIB,NCIH2052,1.92019
SAVOLITINIB,NCIH2087,2.84414
SAVOLITINIB,NCIH209,1.93841
SAVOLITINIB,NCIH211,2.57462
SAVOLITINIB,NCIH2110,3.13195
SAVOLITINIB,NCIH2122,1.08345
SAVOLITINIB,NCIH2170,2.15465
SAVOLITINIB,NCIH2171,2.00462
SAVOLITINIB,NCIH2172,2.49854
SAVOLITINIB,NCIH226,1.2325
SAVOLITINIB,NCIH23,1.08838
SAVOLITINIB,NCIH2452,2.61673
SAVOLITINIB,NCIH28,1.51948
SAVOLITINIB,NCIH292,1.94035
SAVOLITINIB,NCIH3122,2.93516
SAVOLITINIB,NCIH358,2.34982
SAVOLITINIB,NCIH441,1.94293
SAVOLITINIB,NCIH446,1.52092
SAVOLITINIB,NCIH460,1.45566
SAVOLITINIB,NCIH520,1.89716
SAVOLITINIB,NCIH526,0.957719
SAVOLITINIB,NCIH650,2.12999
SAVOLITINIB,NCIH661,1.56415
SAVOLITINIB,NCIH716,1.42682
SAVOLITINIB,NCIH727,2.3978
SAVOLITINIB,NCIH841,1.89982
SAVOLITINIB,NCIN87,1.90916
SAVOLITINIB,NH12,1.45086
SAVOLITINIB,NMCG1,1.33077
SAVOLITINIB,NOMO1,2.11034
SAVOLITINIB,OAW28,2.12144
SAVOLITINIB,OAW42,1.57679
SAVOLITINIB,OCIAML2,1.16529
SAVOLITINIB,OCIAML3,1.67449
SAVOLITINIB,ONS76,1.97574
SAVOLITINIB,OPM2,1.15613
SAVOLITINIB,OSC20,1.98245
SAVOLITINIB,OSRC2,1.98931
SAVOLITINIB,OV90,2.67438
SAVOLITINIB,OVCAR8,1.49724
SAVOLITINIB,OVISE,4.07853
SAVOLITINIB,OVK18,1.93557
SAVOLITINIB,OVTOKO,1.75096
SAVOLITINIB,P30OHK,1.02182
SAVOLITINIB,P31FUJ,2.93233
SAVOLITINIB,PA1,1.54914
SAVOLITINIB,PANC0327,3.63563
SAVOLITINIB,PANC0403,2.43087
SAVOLITINIB,PANC0813,1.88915
SAVOLITINIB,PANC1005,0.846494
SAVOLITINIB,PATU8902,1.99019
SAVOLITINIB,PATU8988T,1.09341
SAVOLITINIB,PC14,2.29196
SAVOLITINIB,PC3,1.87648
SAVOLITINIB,PECAPJ15,2.08417
SAVOLITINIB,PEO1,2.6489
SAVOLITINIB,PFSK1,1.38395
SAVOLITINIB,RAJI,1.35438
SAVOLITINIB,RCC10RGB,1.01809
SAVOLITINIB,RCHACV,1.49596
SAVOLITINIB,RD,2.96544
SAVOLITINIB,REH,2.06762
SAVOLITINIB,RERFGC1B,1.88837
SAVOLITINIB,RERFLCSQ1,2.11979
SAVOLITINIB,RH30,1.59707
SAVOLITINIB,RH41,2.23255
SAVOLITINIB,RKN,2.10893
SAVOLITINIB,RKO,1.65769
SAVOLITINIB,RL,1.83913
SAVOLITINIB,RL952,1.86614
SAVOLITINIB,RMGI,2.46564
SAVOLITINIB,RPMI7951,1.2699
SAVOLITINIB,RPMI8226,2.06237
SAVOLITINIB,RT112,1.93883
SAVOLITINIB,RT4,1.89065
SAVOLITINIB,SAOS2,2.29386
SAVOLITINIB,SAS,2.05852
SAVOLITINIB,SCC3,1.71025
SAVOLITINIB,SF126,1.88712
SAVOLITINIB,SF268,2.27601
SAVOLITINIB,SF295,1.72447
SAVOLITINIB,SF539,1.10095
SAVOLITINIB,SHP77,2.04903
SAVOLITINIB,SIHA,1.81893
SAVOLITINIB,SIMA,2.27471
SAVOLITINIB,SISO,2.91542
SAVOLITINIB,SKGIIIA,1.91949
SAVOLITINIB,SKGT2,1.56767
SAVOLITINIB,SKGT4,2.41203
SAVOLITINIB,SKHEP1,1.67434
SAVOLITINIB,SKMEL2,1.44799
SAVOLITINIB,SKMEL24,1.48404
SAVOLITINIB,SKMEL30,1.18266
SAVOLITINIB,SKMES1,2.22148
SAVOLITINIB,SKMM2,2.13883
SAVOLITINIB,SKN,2.57314
SAVOLITINIB,SKNAS,1.57209
SAVOLITINIB,SKNDZ,1.57186
SAVOLITINIB,SKNFI,1.13682
SAVOLITINIB,SKOV3,1.55357
SAVOLITINIB,SKUT1,1.80863
SAVOLITINIB,SNGM,2.49606
SAVOLITINIB,SNU1,1.53897
SAVOLITINIB,SNU387,2.54506
SAVOLITINIB,SNU423,1.38673
SAVOLITINIB,SNU449,3.28158
SAVOLITINIB,SNU5,-5.66515
SAVOLITINIB,SNU61,2.0416
SAVOLITINIB,SNU81,1.80585
SAVOLITINIB,SNUC5,2.04662
SAVOLITINIB,ST486,0.374713
SAVOLITINIB,SUDHL1,1.06835
SAVOLITINIB,SUDHL4,2.06683
SAVOLITINIB,SUDHL5,0.490971
SAVOLITINIB,SUDHL8,1.67479
SAVOLITINIB,SUIT2,2.31183
SAVOLITINIB,SUPM2,0.580879
SAVOLITINIB,SUPT1,1.56333
SAVOLITINIB,SW1088,2.31108
SAVOLITINIB,SW1271,2.6038
SAVOLITINIB,SW13,1.91353
SAVOLITINIB,SW1463,2.17423
SAVOLITINIB,SW156,2.66437
SAVOLITINIB,SW1990,2.36062
SAVOLITINIB,SW626,2.34963
SAVOLITINIB,SW837,2.42959
SAVOLITINIB,SW954,2.06355
SAVOLITINIB,SW982,1.64725
SAVOLITINIB,T24,3.08022
SAVOLITINIB,T47D,1.99226
SAVOLITINIB,TC71,1.51055
SAVOLITINIB,TE4,1.86659
SAVOLITINIB,TE6,1.17767
SAVOLITINIB,TE8,2.81836
SAVOLITINIB,TE9,2.17978
SAVOLITINIB,TGW,1.90794
SAVOLITINIB,THP1,2.52502
SAVOLITINIB,TOV112D,2.11253
SAVOLITINIB,TOV21G,1.5659
SAVOLITINIB,TT2609C02,2.19661
SAVOLITINIB,TYKNU,1.55751
SAVOLITINIB,U118MG,0.684239
SAVOLITINIB,U251MG,1.77613
SAVOLITINIB,U2OS,2.64891
SAVOLITINIB,UACC257,1.49393
SAVOLITINIB,UACC62,1.33427
SAVOLITINIB,UACC893,2.76677
SAVOLITINIB,UMUC3,2.07642
SAVOLITINIB,UWB1289,2.65942
SAVOLITINIB,VAESBJ,1.51008
SAVOLITINIB,VCAP,1.74923
SAVOLITINIB,VMRCRCW,2.3352
SAVOLITINIB,WM115,2.37815
SAVOLITINIB,WM793,1.60805
SAVOLITINIB,WSUNHL,1.29795
SAVOLITINIB,YAPC,1.2789
SAVOLITINIB,YH13,1.53447
SAVOLITINIB,YKG1,2.04412
SELICICLIB,697,3.11745
SELICICLIB,8MGBA,5.11341
SELICICLIB,A253,4.53352
SELICICLIB,A388,5.5655
SELICICLIB,AM38,6.02598
SELICICLIB,AMO1,4.19614
SELICICLIB,BECKER,3.1374
SELICICLIB,C2BBE1,4.89134
SELICICLIB,CALU6,4.19826
SELICICLIB,CAS1,4.74781
SELICICLIB,CL11,6.14377
SELICICLIB,COLO800,6.9897
SELICICLIB,COLO824,6.42503
SELICICLIB,D283MED,6.01329
SELICICLIB,DB,4.94052
SELICICLIB,ECGI10,6.65121
SELICICLIB,EJM,4.6061
SELICICLIB,EKVX,6.61347
SELICICLIB,EM2,5.42751
SELICICLIB,EOL1,6.39553
SELICICLIB,ES2,4.43361
SELICICLIB,FARAGE,4.06581
SELICICLIB,GB1,4.57161
SELICICLIB,GI1,4.19893
SELICICLIB,GIMEN,4.69084
SELICICLIB,HCC1187,4.54789
SELICICLIB,HCC33,4.52448
SELICICLIB,HEL,4.95231
SELICICLIB,HOP62,4.19784
SELICICLIB,HT,3.6863
SELICICLIB,HT144,4.04247
SELICICLIB,ISTMES1,5.72842
SELICICLIB,JAR,3.7098
SELICICLIB,JJN3,4.02351
SELICICLIB,JM1,4.30304
SELICICLIB,JVM2,5.95942
SELICICLIB,JVM3,6.13732
SELICICLIB,K562,4.63116
SELICICLIB,KALS1,4.55982
SELICICLIB,KARPAS299,3.56278
SELICICLIB,KARPAS422,3.95658
SELICICLIB,KASUMI1,6.46841
SELICICLIB,KCL22,3.89185
SELICICLIB,KE37,4.48907
SELICICLIB,KELLY,4.35615
SELICICLIB,KM12,3.55344
SELICICLIB,KPNYN,6.03957
SELICICLIB,KU812,3.99791
SELICICLIB,L1236,4.50211
SELICICLIB,L363,4.93029
SELICICLIB,L428,5.37874
SELICICLIB,LNCAPCLONEFGC,5.99933
SELICICLIB,LP1,4.27162
SELICICLIB,LS1034,6.6653
SELICICLIB,LS123,5.67914
SELICICLIB,LS411N,4.01742
SELICICLIB,MC116,3.30111
SELICICLIB,MDST8,4.61912
SELICICLIB,MFM223,6.0096
SELICICLIB,MHHNB11,3.86886
SELICICLIB,MOLM13,3.323
SELICICLIB,MPP89,7.28502
SELICICLIB,MSTO211H,6.40317
SELICICLIB,MV411,3.42044
SELICICLIB,NALM6,4.21394
SELICICLIB,NAMALWA,4.16497
SELICICLIB,NB1,3.15555
SELICICLIB,NB4,4.97971
SELICICLIB,NCCIT,3.16525
SELICICLIB,NCIH1092,4.63081
SELICICLIB,NCIH1155,4.76702
SELICICLIB,NCIH1355,4.47433
SELICICLIB,NCIH1581,5.05709
SELICICLIB,NCIH1648,4.25472
SELICICLIB,NCIH1650,6.85831
SELICICLIB,NCIH1666,6.61368
SELICICLIB,NCIH1694,4.37883
SELICICLIB,NCIH1836,4.76435
SELICICLIB,NCIH1975,4.4915
SELICICLIB,NCIH209,4.4688
SELICICLIB,NCIH211,5.26299
SELICICLIB,NCIH2171,4.87747
SELICICLIB,NCIH226,6.08095
SELICICLIB,NCIH23,6.7103
SELICICLIB,NCIH446,6.99701
SELICICLIB,NCIH526,4.34555
SELICICLIB,NCIH716,6.49018
SELICICLIB,NH12,6.53123
SELICICLIB,NMCG1,4.62751
SELICICLIB,NOMO1,4.12882
SELICICLIB,OCIAML2,3.82659
SELICICLIB,OCIAML3,4.47964
SELICICLIB,ONS76,4.6022
SELICICLIB,OPM2,4.35793
SELICICLIB,OSRC2,3.7262
SELICICLIB,P30OHK,6.54883
SELICICLIB,P31FUJ,5.96967
SELICICLIB,RAJI,3.7297
SELICICLIB,RCC10RGB,7.79682
SELICICLIB,REH,5.7897
SELICICLIB,RKO,4.45954
SELICICLIB,RL,6.44985
SELICICLIB,RL952,6.16305
SELICICLIB,RPMI8226,5.62473
SELICICLIB,SCC3,3.288
SELICICLIB,SF126,4.56339
SELICICLIB,SF268,5.14245
SELICICLIB,SF539,5.85138
SELICICLIB,SHP77,6.00099
SELICICLIB,SIMA,5.74787
SELICICLIB,SKMEL2,5.40643
SELICICLIB,SKMM2,6.16681
SELICICLIB,SKNDZ,4.96211
SELICICLIB,SKNFI,4.29482
SELICICLIB,SKUT1,3.32646
SELICICLIB,SNU1,3.96373
SELICICLIB,SNU5,4.83651
SELICICLIB,ST486,4.04171
SELICICLIB,SUDHL1,4.41625
SELICICLIB,SUDHL4,3.55525
SELICICLIB,SUDHL8,3.18033
SELICICLIB,SUPM2,3.4969
SELICICLIB,SUPT1,6.80577
SELICICLIB,SW954,4.96325
SELICICLIB,TC71,6.55812
SELICICLIB,TE6,3.94459
SELICICLIB,TE8,4.22867
SELICICLIB,TE9,4.34147
SELICICLIB,TGW,3.87205
SELICICLIB,UACC257,4.69678
SELICICLIB,VAESBJ,3.84492
SELICICLIB,VCAP,4.44813
SELICICLIB,WSUNHL,6.34897
SELUMETINIB,22RV1,5.09698
SELUMETINIB,2313287,5.93995
SELUMETINIB,253JBV,7.60373
SELUMETINIB,42MGBA,12.2177
SELUMETINIB,639V,9.11721
SELUMETINIB,647V,7.76202
SELUMETINIB,697,7.29248
SELUMETINIB,769P,8.21614
SELUMETINIB,786O,7.53295
SELUMETINIB,8505C,5.20291
SELUMETINIB,8MGBA,7.63376
SELUMETINIB,A172,7.54898
SELUMETINIB,A2058,9.1175
SELUMETINIB,A253,6.23084
SELUMETINIB,A2780,3.11764
SELUMETINIB,A375,0.360731
SELUMETINIB,A388,4.49919
SELUMETINIB,A427,4.18208
SELUMETINIB,A549,1.39294
SELUMETINIB,ABC1,6.86958
SELUMETINIB,ACCMESO1,8.31486
SELUMETINIB,AGS,1.10766
SELUMETINIB,AM38,5.33409
SELUMETINIB,AML193,1.21497
SELUMETINIB,AMO1,7.55606
SELUMETINIB,ASPC1,3.5852
SELUMETINIB,AU565,9.68663
SELUMETINIB,BC3C,5.79036
SELUMETINIB,BCPAP,5.52692
SELUMETINIB,BECKER,10.6232
SELUMETINIB,BFTC905,2.86528
SELUMETINIB,BFTC909,8.70747
SELUMETINIB,BHT101,-0.616069
SELUMETINIB,BICR16,10.4205
SELUMETINIB,BICR31,5.40828
SELUMETINIB,BICR56,3.69614
SELUMETINIB,BICR6,8.63155
SELUMETINIB,BICR78,2.74599
SELUMETINIB,BL70,7.58614
SELUMETINIB,BPH1,-0.28163
SELUMETINIB,BT12,9.99854
SELUMETINIB,BXPC3,1.77377
SELUMETINIB,C2BBE1,4.72923
SELUMETINIB,C33A,4.81852
SELUMETINIB,C4I,4.16708
SELUMETINIB,CA922,1.79243
SELUMETINIB,CADOES1,5.65146
SELUMETINIB,CAKI1,15.6818
SELUMETINIB,CAKI2,8.79179
SELUMETINIB,CAL12T,5.87208
SELUMETINIB,CAL29,9.18747
SELUMETINIB,CAL33,7.96209
SELUMETINIB,CAL51,10.7306
SELUMETINIB,CAL62,7.5145
SELUMETINIB,CAL72,5.36256
SELUMETINIB,CAL78,7.35579
SELUMETINIB,CAMA1,9.91954
SELUMETINIB,CAOV3,10.983
SELUMETINIB,CAPAN1,5.85148
SELUMETINIB,CAS1,4.43143
SELUMETINIB,CASKI,6.35412
SELUMETINIB,CFPAC1,7.80542
SELUMETINIB,CHAGOK1,8.00429
SELUMETINIB,CHP134,4.76667
SELUMETINIB,CHP212,-3.72315
SELUMETINIB,CL11,0.163774
SELUMETINIB,CL40,0.0430606
SELUMETINIB,CMLT1,5.47368
SELUMETINIB,COLO320,10.3905
SELUMETINIB,COLO678,2.23057
SELUMETINIB,COLO679,-1.71204
SELUMETINIB,COLO792,-0.00657357
SELUMETINIB,COLO800,0.805645
SELUMETINIB,COLO824,4.81842
SELUMETINIB,CORL105,2.96152
SELUMETINIB,CORL279,4.85585
SELUMETINIB,CORL311,4.69415
SELUMETINIB,COV318,6.37721
SELUMETINIB,COV362,7.34811
SELUMETINIB,COV434,7.31477
SELUMETINIB,COV504,3.81066
SELUMETINIB,D283MED,7.5987
SELUMETINIB,DANG,6.48288
SELUMETINIB,DAOY,10.3102
SELUMETINIB,DB,7.27089
SELUMETINIB,DBTRG05MG,4.60286
SELUMETINIB,DETROIT562,8.12063
SELUMETINIB,DKMG,7.45583
SELUMETINIB,DLD1,8.07409
SELUMETINIB,DMS53,7.13509
SELUMETINIB,DOTC24510,4.07784
SELUMETINIB,ECGI10,8.97503
SELUMETINIB,EFE184,9.34078
SELUMETINIB,EFO21,7.09915
SELUMETINIB,EFO27,10.4015
SELUMETINIB,EJM,8.18375
SELUMETINIB,EKVX,4.38325
SELUMETINIB,EM2,0.915482
SELUMETINIB,EN,11.1179
SELUMETINIB,EOL1,0.633351
SELUMETINIB,EPLC272H,5.68734
SELUMETINIB,ES2,4.63696
SELUMETINIB,ESO26,5.61291
SELUMETINIB,ESO51,2.43463
SELUMETINIB,ESS1,7.81512
SELUMETINIB,F36P,0.564517
SELUMETINIB,FADU,9.24825
SELUMETINIB,FARAGE,4.62329
SELUMETINIB,FLO1,4.80505
SELUMETINIB,FTC133,7.93389
SELUMETINIB,FU97,5.24841
SELUMETINIB,G292CLONEA141B1,6.88355
SELUMETINIB,G401,4.53152
SELUMETINIB,G402,7.42875
SELUMETINIB,GB1,7.98531
SELUMETINIB,GCT,11.3964
SELUMETINIB,GI1,6.31521
SELUMETINIB,GIMEN,5.93009
SELUMETINIB,GP5D,4.18565
SELUMETINIB,GSS,5.31539
SELUMETINIB,GSU,1.62502
SELUMETINIB,H4,5.43839
SELUMETINIB,HCC1187,5.73445
SELUMETINIB,HCC1359,7.69097
SELUMETINIB,HCC1395,8.22471
SELUMETINIB,HCC1419,8.05011
SELUMETINIB,HCC1428,8.32895
SELUMETINIB,HCC15,5.96885
SELUMETINIB,HCC1937,9.9925
SELUMETINIB,HCC202,10.3041
SELUMETINIB,HCC33,4.6737
SELUMETINIB,HCC366,7.71143
SELUMETINIB,HCC38,8.2269
SELUMETINIB,HCC44,2.1322
SELUMETINIB,HCC56,2.80479
SELUMETINIB,HCC70,6.2841
SELUMETINIB,HCC78,10.1816
SELUMETINIB,HCC95,8.26893
SELUMETINIB,HDMYZ,3.61912
SELUMETINIB,HEC1,5.14859
SELUMETINIB,HEC151,2.83226
SELUMETINIB,HEC1B,5.90763
SELUMETINIB,HEC251,11.2688
SELUMETINIB,HEC265,9.22906
SELUMETINIB,HEC50B,11.968
SELUMETINIB,HEC59,9.42168
SELUMETINIB,HEC6,11.1324
SELUMETINIB,HEL,9.1696
SELUMETINIB,HEL9217,7.05779
SELUMETINIB,HEYA8,3.86345
SELUMETINIB,HGC27,7.92389
SELUMETINIB,HLF,7.6657
SELUMETINIB,HMC18,0.376016
SELUMETINIB,HMVII,-1.23628
SELUMETINIB,HO1U1,4.73058
SELUMETINIB,HOP62,4.12835
SELUMETINIB,HPAFII,2.372
SELUMETINIB,HS294T,4.87777
SELUMETINIB,HS683,7.18455
SELUMETINIB,HS695T,2.1809
SELUMETINIB,HS746T,4.6524
SELUMETINIB,HS852T,6.07486
SELUMETINIB,HS936T,-1.29774
SELUMETINIB,HS944T,0.690624
SELUMETINIB,HSC2,7.13909
SELUMETINIB,HSC3,9.29227
SELUMETINIB,HSC4,6.45715
SELUMETINIB,HT,7.90596
SELUMETINIB,HT1080,4.82905
SELUMETINIB,HT1197,8.05582
SELUMETINIB,HT1376,8.99997
SELUMETINIB,HT144,-0.594075
SELUMETINIB,HT3,4.23285
